id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,type,fingerprint_hash,recruiter_id,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,status
81,2019-09-30 18:25:44.688371,,,,,,f,,{},participant,fe745d4edbf5d9c59cd96d8372c42596,mturk,81,39OWYR0EPMFWH8A6DL3IMZFD35AFYJ,81:39OWYR0EPMFWH8A6DL3IMZFD35AFYJ,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 18:31:22.240791,1.15,0.43,approved
100,2019-09-30 21:53:38.494135,,,,,,f,,{},participant,fbdba5368a8d62a155c2377c818e7758,mturk,100,30BUDKLTXFJ6960Q78EFTKWKW0YE5T,100:30BUDKLTXFJ6960Q78EFTKWKW0YE5T,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 21:56:21.371723,,,returned
83,2019-09-30 18:27:11.728384,,,,,,f,,{},participant,cfd91b84ddd2666fe8dd8094db0839a1,mturk,83,3J2UYBXQQN031KLA4KP5018GYTS060,83:3J2UYBXQQN031KLA4KP5018GYTS060,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 18:33:20.828951,1.15,0.25,approved
93,2019-09-30 18:48:12.514801,,,,,,f,,{},participant,6c41279ecab202223f61a8a727341a8b,mturk,93,339ANSOTR7QL7UNFAE8CGODULITIKI,93:339ANSOTR7QL7UNFAE8CGODULITIKI,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 18:53:51.7162,1.15,0.13,approved
62,2019-09-30 17:26:50.136648,,,,,,f,,{},participant,0af666c2a4038fce8025439d9b08facf,mturk,62,3W92K5RLWW5NBHMC2Y3PTOK6WTDV5O,62:3W92K5RLWW5NBHMC2Y3PTOK6WTDV5O,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 17:30:36.064561,1.15,0.33,approved
65,2019-09-30 17:28:10.968458,,,,,,f,,{},participant,962637290bfde3aa79fb136b9c726707,mturk,65,3R8YZBNQ9J6ATD4E4SOCLLZU67TQ74,65:3R8YZBNQ9J6ATD4E4SOCLLZU67TQ74,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 17:30:58.1584,,,returned
90,2019-09-30 18:37:56.756836,,,,,,f,,{},participant,fe37b6d824bcb4a4e6029d5853032991,mturk,90,3EKVH9QME0S9I333TU1XPVBNCD1D2R,90:3EKVH9QME0S9I333TU1XPVBNCD1D2R,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 18:53:19.780717,1.15,0.23,approved
96,2019-09-30 19:36:29.451851,,,,,,f,,{},participant,8a2e6d454722a127eb106324e70c56dc,mturk,96,3SKRO2GZ73FA7ORH27N6OPW84GS1KJ,96:3SKRO2GZ73FA7ORH27N6OPW84GS1KJ,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 19:37:45.935428,,,returned
63,2019-09-30 17:27:04.036293,,,,,,f,,{},participant,2cec1916c3b9235235e8707f3963ed2c,mturk,63,3E337GFOLBW8J92NH30PN4HI0ZPNGH,63:3E337GFOLBW8J92NH30PN4HI0ZPNGH,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 17:30:27.358647,1.15,0.2,approved
43,2019-09-30 16:16:12.253243,,,,,,f,,{},participant,f9d273fb402411654359333b90b36088,mturk,43,31T4R4OBOU46ZCUVZANH1GAD2R07CM,43:31T4R4OBOU46ZCUVZANH1GAD2R07CM,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 16:30:39.046984,1.15,0.67,approved
66,2019-09-30 17:31:14.373367,,,,,,f,,{},participant,d48146d8da95f9c884f2354dfb7790cd,mturk,66,3RKNTXVS3OMLNAFEDYTJS90FBNIA4Y,66:3RKNTXVS3OMLNAFEDYTJS90FBNIA4Y,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 17:36:32.184977,1.15,0.4,approved
70,2019-09-30 17:37:43.740737,,,,,,f,,{},participant,1cc19516d5d7d2c31978bc0d8add7400,mturk,70,39GXDJN2OV26YZ5E0WAS58UXYJEV8Q,70:39GXDJN2OV26YZ5E0WAS58UXYJEV8Q,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 17:44:11.408652,1.15,0.5,approved
32,2019-09-30 15:54:08.117461,,,,,,f,,{},participant,cfb3f73489625f5e2ffc43192ecd9e6e,mturk,32,3TS1AR6UQS2D2OE5QCDI9MVGZ4S7FX,32:3TS1AR6UQS2D2OE5QCDI9MVGZ4S7FX,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 15:57:47.406651,1.15,0.13,did_not_attend
