id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,assignment_id,event_type
416,2019-09-27 18:19:44.719932,,,,,,f,,{},3WJ1OXY92C4M6B2GP1JW9LGKCD08AW,AssignmentAccepted
417,2019-09-27 18:19:44.740725,,,,,,f,,{},3ND9UOO81MQESVP2KVOSWFZHOW1WLG,AssignmentAccepted
418,2019-09-27 18:19:47.535328,,,,,,f,,{},3VNL7UK1XH700MBC3FGJEINYN6XTFI,AssignmentAccepted
419,2019-09-27 18:19:47.550828,,,,,,f,,{},3O6CYIULEFPHBLCWT9GTN2V01MOUW0,AssignmentAccepted
420,2019-09-27 18:19:47.550157,,,,,,f,,{},32ZKVD547HB5OO12JYOWDFSFE9TB32,AssignmentAccepted
421,2019-09-27 18:19:47.58204,,,,,,f,,{},3O6CYIULEFPHBLCWT9GTN2V01MOUW0,AssignmentReturned
422,2019-09-27 18:19:50.092235,,,,,,f,,{},3GFK2QRXXB50Q6MHS88LFQ3K2625W2,AssignmentAccepted
423,2019-09-27 18:19:54.020335,,,,,,f,,{},3H0W84IWBMQVETYO4FRIWL1GNKLREL,AssignmentAccepted
424,2019-09-27 18:19:54.055719,,,,,,f,,{},3IAS3U3I0H4G365JFYARU5NN8VTB2R,AssignmentAccepted
425,2019-09-27 18:20:10.552174,,,,,,f,,{},3NAPMVF0ZY3T1U2T2HYBP31RP52721,AssignmentAccepted
426,2019-09-27 18:21:40.676307,,,,,,f,,{},3O6CYIULEFPHBLCWT9GTN2V01MOUW0,AssignmentReturned
427,2019-09-27 18:22:13.408274,,,,,,f,,{},39GHHAVOMHFWO3II746WL83Y0EZ4J2,AssignmentAccepted
428,2019-09-27 18:22:45.952137,,,,,,f,,{},3S96KQ6I9OS322XGC9LTQIKDBTHTD7,AssignmentReturned
429,2019-09-27 18:22:56.198078,,,,,,f,,{},3S96KQ6I9OS322XGC9LTQIKDBTHTD7,AssignmentAccepted
430,2019-09-27 18:23:07.15905,,,,,,f,,{},39GHHAVOMHFWO3II746WL83Y0EZ4J2,AssignmentReturned
431,2019-09-27 18:23:31.10957,,,,,,f,,{},32ZKVD547HB5OO12JYOWDFSFE9TB32,AssignmentSubmitted
432,2019-09-27 18:23:48.567607,,,,,,f,,{},3YZ8UPK3VVA8XN6RCIGSB8OX962CU5,AssignmentAbandoned
433,2019-09-27 18:23:49.916861,,,,,,f,,{},3YZ8UPK3VVA8XN6RCIGSB8OX962CU5,AssignmentAccepted
434,2019-09-27 18:24:05.19974,,,,,,f,,{},3QIYRE09Y55BFUCKZKFMGHDCXEV1NR,AssignmentAccepted
435,2019-09-27 18:24:39.943868,,,,,,f,,{},3ND9UOO81MQESVP2KVOSWFZHOW1WLG,AssignmentSubmitted
436,2019-09-27 18:26:02.900712,,,,,,f,,{},3GFK2QRXXB50Q6MHS88LFQ3K2625W2,AssignmentSubmitted
437,2019-09-27 18:26:13.953379,,,,,,f,,{},3YZ8UPK3VVA8XN6RCIGSB8OX962CU5,AssignmentReturned
438,2019-09-27 18:26:56.575123,,,,,,f,,{},3MHW492WW21LJO7IUXKBAQVSHSTMV2,AssignmentAccepted
439,2019-09-27 18:28:29.319275,,,,,,f,,{},3NAPMVF0ZY3T1U2T2HYBP31RP52721,AssignmentReturned
440,2019-09-27 18:29:07.030965,,,,,,f,,{},31Q0U3WYDR3MC9KXJDYXKKRMXZO17E,AssignmentSubmitted
441,2019-09-27 18:29:12.426855,,,,,,f,,{},3RRCEFRB7O0Q6KK6JCTFNKKLS9TB4R,AssignmentAccepted
442,2019-09-27 18:29:49.252646,,,,,,f,,{},3MHW492WW21LJO7IUXKBAQVSHSTMV2,AssignmentReturned
443,2019-09-27 18:30:33.249399,,,,,,f,,{},3IRIK4HM3C8NVCGQG0IPV2AH6L06CF,AssignmentAccepted
444,2019-09-27 18:31:13.962566,,,,,,f,,{},3RRCEFRB7O0Q6KK6JCTFNKKLS9TB4R,AssignmentReturned
445,2019-09-27 18:31:20.65752,,,,,,f,,{},3B3WTRP3DDQXFDQMHEWV3ZSXKVK929,AssignmentReturned
446,2019-09-27 18:31:48.116072,,,,,,f,,{},3B3WTRP3DDQXFDQMHEWV3ZSXKVK929,AssignmentAccepted
447,2019-09-27 18:31:51.141708,,,,,,f,,{},3RRCEFRB7O0Q6KK6JCTFNKKLS9TB4R,AssignmentAccepted
448,2019-09-27 18:32:46.379294,,,,,,f,,{},3IAS3U3I0H4G365JFYARU5NN8VTB2R,AssignmentSubmitted
449,2019-09-27 18:33:35.243731,,,,,,f,,{},3WJ1OXY92C4M6B2GP1JW9LGKCD08AW,AssignmentSubmitted
450,2019-09-27 18:34:26.811149,,,,,,f,,{},34S9DKFK75D850NNB9MVU4OM4Z0NY7,AssignmentReturned
451,2019-09-27 18:34:26.830231,,,,,,f,,{},34S9DKFK75D850NNB9MVU4OM4Z0NY7,AssignmentAccepted
452,2019-09-27 18:36:25.820949,,,,,,f,,{},36U2A8VAG3N7XU2KEWUF2C7IA3NYK3,AssignmentReturned
453,2019-09-27 18:36:46.53435,,,,,,f,,{},36U2A8VAG3N7XU2KEWUF2C7IA3NYK3,AssignmentAccepted
454,2019-09-27 18:37:35.13829,,,,,,f,,{},3H0W84IWBMQVETYO4FRIWL1GNKLREL,AssignmentSubmitted
455,2019-09-27 18:37:52.95015,,,,,,f,,{},3VNL7UK1XH700MBC3FGJEINYN6XTFI,AssignmentSubmitted
456,2019-09-27 18:37:58.235867,,,,,,f,,{},3L4D84MIL1GQ0F6DMBQFFXC25H5HJH,AssignmentAbandoned
457,2019-09-27 18:38:31.836443,,,,,,f,,{},3M81GAB8A27XVP74H90SQNLQO1FBQD,AssignmentAccepted
458,2019-09-27 18:40:00.165441,,,,,,f,,{},3B3WTRP3DDQXFDQMHEWV3ZSXKVK929,AssignmentReturned
459,2019-09-27 18:40:00.175014,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentAbandoned
460,2019-09-27 18:40:33.745865,,,,,,f,,{},3B3WTRP3DDQXFDQMHEWV3ZSXKVK929,AssignmentAccepted
461,2019-09-27 18:40:44.246352,,,,,,f,,{},3QJOXOW4XLF4HDLWZ7V1AM76HXWEMU,AssignmentAccepted
462,2019-09-27 18:42:08.696941,,,,,,f,,{},3TPZPLC3M207SI2C236X8ZX4VD3P3W,AssignmentAbandoned
463,2019-09-27 18:42:15.843153,,,,,,f,,{},3TPZPLC3M207SI2C236X8ZX4VD3P3W,AssignmentAccepted
464,2019-09-27 18:43:58.738555,,,,,,f,,{},39LOEL67OUTMMQ3VGM4MMD2E63838V,AssignmentAbandoned
465,2019-09-27 18:44:37.266997,,,,,,f,,{},33NF62TLXLQH257LSWTCSPSUX0ZKJI,AssignmentAccepted
466,2019-09-27 18:45:17.667577,,,,,,f,,{},3M81GAB8A27XVP74H90SQNLQO1FBQD,AssignmentReturned
467,2019-09-27 18:46:03.834655,,,,,,f,,{},3R5F3LQFV48QSBX48AORN0XT03MOZR,AssignmentAccepted
468,2019-09-27 18:47:00.202658,,,,,,f,,{},3S96KQ6I9OS322XGC9LTQIKDBTHTD7,AssignmentAbandoned
469,2019-09-27 18:47:19.301067,,,,,,f,,{},3S96KQ6I9OS322XGC9LTQIKDBTHTD7,AssignmentAccepted
470,2019-09-27 18:48:10.779692,,,,,,f,,{},3QIYRE09Y55BFUCKZKFMGHDCXEV1NR,AssignmentAbandoned
471,2019-09-27 18:48:47.072396,,,,,,f,,{},3Z7VU45IP055WJQ328QGB4KL7SE1ZJ,AssignmentAccepted
472,2019-09-27 18:50:04.95065,,,,,,f,,{},3B3WTRP3DDQXFDQMHEWV3ZSXKVK929,AssignmentReturned
476,2019-09-27 18:52:12.251696,,,,,,f,,{},33NF62TLXLQH257LSWTCSPSUX0ZKJI,AssignmentReturned
479,2019-09-27 18:53:25.928656,,,,,,f,,{},3B3WTRP3DDQXFDQMHEWV3ZSXKVK929,AssignmentReturned
482,2019-09-27 18:54:53.332476,,,,,,f,,{},3IRIK4HM3C8NVCGQG0IPV2AH6L06CF,AssignmentAccepted
485,2019-09-27 18:55:39.533745,,,,,,f,,{},3Z4AIRP3C81GROQO1Q2VEJ4AZSIX1K,AssignmentReturned
488,2019-09-27 18:57:19.363021,,,,,,f,,{},3Z4AIRP3C81GROQO1Q2VEJ4AZSIX1K,AssignmentReturned
491,2019-09-27 18:57:46.222112,,,,,,f,,{},33NF62TLXLQH257LSWTCSPSUX0ZKJI,AssignmentAccepted
494,2019-09-27 18:58:29.711714,,,,,,f,,{},34S9DKFK75D850NNB9MVU4OM4Z0NY7,AssignmentAbandoned
497,2019-09-27 18:58:34.94698,,,,,,f,,{},34S9DKFK75D850NNB9MVU4OM4Z0NY7,AssignmentAccepted
473,2019-09-27 18:50:04.984539,,,,,,f,,{},3B3WTRP3DDQXFDQMHEWV3ZSXKVK929,AssignmentAccepted
475,2019-09-27 18:52:10.209553,,,,,,f,,{},36U2A8VAG3N7XU2KEWUF2C7IA3NYK3,AssignmentReturned
478,2019-09-27 18:53:00.290001,,,,,,f,,{},36U2A8VAG3N7XU2KEWUF2C7IA3NYK3,AssignmentAccepted
481,2019-09-27 18:54:39.736187,,,,,,f,,{},3IRIK4HM3C8NVCGQG0IPV2AH6L06CF,AssignmentAbandoned
484,2019-09-27 18:55:26.186859,,,,,,f,,{},3Z4AIRP3C81GROQO1Q2VEJ4AZSIX1K,AssignmentAccepted
487,2019-09-27 18:55:56.353085,,,,,,f,,{},3RRCEFRB7O0Q6KK6JCTFNKKLS9TB4R,AssignmentAbandoned
490,2019-09-27 18:57:38.271554,,,,,,f,,{},3R08VXYT7EJFDA00G1NIDAHGTCDW7O,AssignmentAccepted
493,2019-09-27 18:58:17.775479,,,,,,f,,{},3NS0A6KXC6W20YG6KRBJIROR9HZGZ0,AssignmentReturned
496,2019-09-27 18:58:34.919724,,,,,,f,,{},3R5F3LQFV48QSBX48AORN0XT03MOZR,AssignmentAccepted
474,2019-09-27 18:51:59.546968,,,,,,f,,{},3S96KQ6I9OS322XGC9LTQIKDBTHTD7,AssignmentSubmitted
477,2019-09-27 18:52:12.414865,,,,,,f,,{},33NF62TLXLQH257LSWTCSPSUX0ZKJI,AssignmentAccepted
480,2019-09-27 18:54:21.92875,,,,,,f,,{},3Z7VU45IP055WJQ328QGB4KL7SE1ZJ,AssignmentReturned
483,2019-09-27 18:55:05.547742,,,,,,f,,{},3NS0A6KXC6W20YG6KRBJIROR9HZGZ0,AssignmentAccepted
486,2019-09-27 18:55:55.72254,,,,,,f,,{},3Z4AIRP3C81GROQO1Q2VEJ4AZSIX1K,AssignmentAccepted
489,2019-09-27 18:57:22.884354,,,,,,f,,{},33NF62TLXLQH257LSWTCSPSUX0ZKJI,AssignmentReturned
492,2019-09-27 18:57:49.254,,,,,,f,,{},3Z4AIRP3C81GROQO1Q2VEJ4AZSIX1K,AssignmentAccepted
495,2019-09-27 18:58:29.76775,,,,,,f,,{},3R5F3LQFV48QSBX48AORN0XT03MOZR,AssignmentReturned
498,2019-09-27 18:58:38.638101,,,,,,f,,{},3NS0A6KXC6W20YG6KRBJIROR9HZGZ0,AssignmentAccepted
499,2019-09-27 19:02:59.117824,,,,,,f,,{},3Z4AIRP3C81GROQO1Q2VEJ4AZSIX1K,AssignmentReturned
500,2019-09-27 19:02:59.158937,,,,,,f,,{},3Z4AIRP3C81GROQO1Q2VEJ4AZSIX1K,AssignmentAccepted
501,2019-09-27 19:03:08.047731,,,,,,f,,{},3IRIK4HM3C8NVCGQG0IPV2AH6L06CF,AssignmentReturned
502,2019-09-27 19:03:28.360961,,,,,,f,,{},3IRIK4HM3C8NVCGQG0IPV2AH6L06CF,AssignmentAccepted
503,2019-09-27 19:04:50.71635,,,,,,f,,{},3QJOXOW4XLF4HDLWZ7V1AM76HXWEMU,AssignmentAbandoned
504,2019-09-27 19:05:01.335959,,,,,,f,,{},3QJOXOW4XLF4HDLWZ7V1AM76HXWEMU,AssignmentAccepted
505,2019-09-27 19:05:17.201143,,,,,,f,,{},33NF62TLXLQH257LSWTCSPSUX0ZKJI,AssignmentReturned
506,2019-09-27 19:05:17.278387,,,,,,f,,{},33NF62TLXLQH257LSWTCSPSUX0ZKJI,AssignmentAccepted
507,2019-09-27 19:05:21.362104,,,,,,f,,{},3Z4AIRP3C81GROQO1Q2VEJ4AZSIX1K,AssignmentReturned
508,2019-09-27 19:05:32.763684,,,,,,f,,{},3R5F3LQFV48QSBX48AORN0XT03MOZR,AssignmentReturned
509,2019-09-27 19:06:06.004945,,,,,,f,,{},3DI28L7YXC27LOZ76LC3QUJ3JMC1EK,AssignmentAccepted
510,2019-09-27 19:06:18.703629,,,,,,f,,{},3CCZ6YKWR97PEA99ZXYT16V9451950,AssignmentAccepted
511,2019-09-27 19:06:36.136167,,,,,,f,,{},3TPZPLC3M207SI2C236X8ZX4VD3P3W,AssignmentAbandoned
512,2019-09-27 19:07:16.426388,,,,,,f,,{},3SITXWYCNXXH4M8G3NVKKVHJL4EXB8,AssignmentAccepted
513,2019-09-27 19:08:16.378349,,,,,,f,,{},3CCZ6YKWR97PEA99ZXYT16V9451950,AssignmentReturned
514,2019-09-27 19:08:43.682174,,,,,,f,,{},3CCZ6YKWR97PEA99ZXYT16V9451950,AssignmentAccepted
515,2019-09-27 19:09:06.201091,,,,,,f,,{},3IRIK4HM3C8NVCGQG0IPV2AH6L06CF,AssignmentReturned
516,2019-09-27 19:09:11.944977,,,,,,f,,{},3CCZ6YKWR97PEA99ZXYT16V9451950,AssignmentReturned
517,2019-09-27 19:09:23.062005,,,,,,f,,{},3DI28L7YXC27LOZ76LC3QUJ3JMC1EK,AssignmentReturned
518,2019-09-27 19:09:31.780875,,,,,,f,,{},33NF62TLXLQH257LSWTCSPSUX0ZKJI,AssignmentSubmitted
519,2019-09-27 19:09:42.418721,,,,,,f,,{},3TU5ZICBRFPETR9XEXGIZLVPGV7Q86,AssignmentAccepted
520,2019-09-27 19:09:43.342347,,,,,,f,,{},3SITXWYCNXXH4M8G3NVKKVHJL4EXB8,AssignmentReturned
521,2019-09-27 19:09:44.063871,,,,,,f,,{},3DI28L7YXC27LOZ76LC3QUJ3JMC1EK,AssignmentAccepted
522,2019-09-27 19:10:00.732305,,,,,,f,,{},374TNBHA8DJT8X0FR1ECYYJR9AAQYK,AssignmentAccepted
523,2019-09-27 19:10:07.796774,,,,,,f,,{},34QN5IT0T1FQ5Y4YXZM3KF473RA08J,AssignmentAccepted
524,2019-09-27 19:10:19.041983,,,,,,f,,{},3G5F9DBFORLZRA67304YILNW06CVHK,AssignmentAccepted
525,2019-09-27 19:10:19.092088,,,,,,f,,{},3R08VXYT7EJFDA00G1NIDAHGTCDW7O,AssignmentReturned
526,2019-09-27 19:10:36.561259,,,,,,f,,{},3R08VXYT7EJFDA00G1NIDAHGTCDW7O,AssignmentAccepted
527,2019-09-27 19:11:19.184151,,,,,,f,,{},36U2A8VAG3N7XU2KEWUF2C7IA3NYK3,AssignmentReturned
528,2019-09-27 19:11:26.378007,,,,,,f,,{},36U2A8VAG3N7XU2KEWUF2C7IA3NYK3,AssignmentAccepted
529,2019-09-27 19:12:04.769282,,,,,,f,,{},36U2A8VAG3N7XU2KEWUF2C7IA3NYK3,AssignmentReturned
530,2019-09-27 19:12:32.058943,,,,,,f,,{},3R08VXYT7EJFDA00G1NIDAHGTCDW7O,AssignmentReturned
531,2019-09-27 19:12:46.659093,,,,,,f,,{},37UEWGM5HVWWUS4CSRW3P1IMYB4R1P,AssignmentAccepted
532,2019-09-27 19:12:59.549171,,,,,,f,,{},333U7HK6IB39OZ1B0F7POCX4DREDJA,AssignmentAccepted
533,2019-09-27 19:13:55.150138,,,,,,f,,{},3G5F9DBFORLZRA67304YILNW06CVHK,AssignmentReturned
534,2019-09-27 19:14:29.055975,,,,,,f,,{},3NLZY2D53RD98YTG8MPM4QHV0V8QLU,AssignmentAccepted
535,2019-09-27 19:15:21.092909,,,,,,f,,{},37UEWGM5HVWWUS4CSRW3P1IMYB4R1P,AssignmentReturned
536,2019-09-27 19:15:21.093915,,,,,,f,,{},37UEWGM5HVWWUS4CSRW3P1IMYB4R1P,AssignmentAccepted
537,2019-09-27 19:15:26.328262,,,,,,f,,{},374TNBHA8DJT8X0FR1ECYYJR9AAQYK,AssignmentReturned
538,2019-09-27 19:16:34.043287,,,,,,f,,{},3QILPRALQ7JTQUW5Y5O1VR0KBKNN8J,AssignmentAccepted
539,2019-09-27 19:17:04.355979,,,,,,f,,{},3QILPRALQ7JTQUW5Y5O1VR0KBKNN8J,AssignmentReturned
540,2019-09-27 19:17:17.423347,,,,,,f,,{},3TU5ZICBRFPETR9XEXGIZLVPGV7Q86,AssignmentSubmitted
541,2019-09-27 19:17:29.085059,,,,,,f,,{},3D3VGR7TA23S4VIRFVAMDUXJWVKR3J,AssignmentAccepted
542,2019-09-27 19:17:58.687077,,,,,,f,,{},3U84XHCDIE1MOINMPQ9I92ROJCZZ45,AssignmentAccepted
543,2019-09-27 19:19:01.232295,,,,,,f,,{},3U84XHCDIE1MOINMPQ9I92ROJCZZ45,AssignmentReturned
544,2019-09-27 19:20:04.016104,,,,,,f,,{},3KWTYT0872RKFCAIOU1J6FM44ZO5LZ,AssignmentAccepted
545,2019-09-27 19:20:05.442549,,,,,,f,,{},34QN5IT0T1FQ5Y4YXZM3KF473RA08J,AssignmentReturned
546,2019-09-27 19:20:54.960497,,,,,,f,,{},34YB12FSQ0C21RHN52LPAPSIUDSMG0,AssignmentAccepted
547,2019-09-27 19:21:40.308613,,,,,,f,,{},3D3VGR7TA23S4VIRFVAMDUXJWVKR3J,AssignmentSubmitted
548,2019-09-27 19:21:43.824021,,,,,,f,,{},3FIUS151DXQ29HL1UZNUXK8LYRGGGM,AssignmentAccepted
549,2019-09-27 19:21:44.860192,,,,,,f,,{},3JZQSN0I3SYWVHP6JFHCFZ89XCGGFN,AssignmentAccepted
550,2019-09-27 19:21:45.150836,,,,,,f,,{},3WMOAN2SRDLR16SI6YZBN5KSMIQNVQ,AssignmentAccepted
551,2019-09-27 19:21:45.285021,,,,,,f,,{},3WSELTNVR5Q54VU4SZUR0HC7QQBATD,AssignmentAccepted
552,2019-09-27 19:21:45.34231,,,,,,f,,{},379J5II41Q4KBV3BZVUMA9SHHSNLEG,AssignmentAccepted
553,2019-09-27 19:21:45.348318,,,,,,f,,{},3G5W44VEU967B3HKKQ89VC0E58XGKP,AssignmentAccepted
554,2019-09-27 19:21:50.38546,,,,,,f,,{},3MRNMEIQW7UFJPPB30J24RAWHGMLDN,AssignmentAccepted
555,2019-09-27 19:21:50.425184,,,,,,f,,{},3L70J4KAZIAYN6Y769UCVDULN4NDAX,AssignmentAccepted
556,2019-09-27 19:21:50.620695,,,,,,f,,{},3TR2532VIRIA3QMWQSZBI6NCW5UJ6R,AssignmentAccepted
557,2019-09-27 19:21:59.257899,,,,,,f,,{},3LEP4MGT3IO36G3ZCNU8QOER5M8DBS,AssignmentAccepted
558,2019-09-27 19:22:19.458027,,,,,,f,,{},34YB12FSQ0C21RHN52LPAPSIUDSMG0,AssignmentReturned
559,2019-09-27 19:22:39.647478,,,,,,f,,{},3NS0A6KXC6W20YG6KRBJIROR9HZGZ0,AssignmentAccepted
560,2019-09-27 19:22:39.668649,,,,,,f,,{},3NS0A6KXC6W20YG6KRBJIROR9HZGZ0,AssignmentAbandoned
561,2019-09-27 19:22:46.025539,,,,,,f,,{},34YB12FSQ0C21RHN52LPAPSIUDSMG0,AssignmentAccepted
562,2019-09-27 19:23:04.492361,,,,,,f,,{},34S9DKFK75D850NNB9MVU4OM4Z0NY7,AssignmentAbandoned
563,2019-09-27 19:23:44.359303,,,,,,f,,{},3YT88D1N0AM6HR5WPB1PCIB513TK3M,AssignmentAccepted
565,2019-09-27 19:24:05.947024,,,,,,f,,{},3HSYG7LRBLMCDPD3AHTOT4S7CPFKKX,AssignmentAccepted
564,2019-09-27 19:23:59.639217,,,,,,f,,{},3LEP4MGT3IO36G3ZCNU8QOER5M8DBS,AssignmentSubmitted
566,2019-09-27 19:24:29.565878,,,,,,f,,"{""feedback"": ""Hit just redirected to this page, couldn't do the hit beyond the accept button."", ""error_text"": ""There has been an error and so you are unable to continue, sorry!"", ""error_type"": ""default"", ""request_data"": {""data"": ""{}"", ""route"": ""/node/66"", ""hit_id"": ""39HYCOOPKP9X2N92DAEFGKUXMGRMDI"", ""method"": ""post"", ""worker_id"": ""A1FNNL4YJGBU8U"", ""participant_id"": null}}",3L70J4KAZIAYN6Y769UCVDULN4NDAX,ExperimentError
568,2019-09-27 19:25:38.233109,,,,,,f,,{},3QJOXOW4XLF4HDLWZ7V1AM76HXWEMU,AssignmentReturned
571,2019-09-27 19:26:59.420922,,,,,,f,,{},3TR2532VIRIA3QMWQSZBI6NCW5UJ6R,AssignmentSubmitted
575,2019-09-27 19:27:42.574194,,,,,,f,,{},3JZQSN0I3SYWVHP6JFHCFZ89XCGGFN,AssignmentReturned
578,2019-09-27 19:28:26.877804,,,,,,f,,{},3KGTPGBS6Z9VZ5EPFPRMZVFBXGSU2J,AssignmentReturned
581,2019-09-27 19:28:52.041825,,,,,,f,,{},34YB12FSQ0C21RHN52LPAPSIUDSMG0,AssignmentAccepted
584,2019-09-27 19:30:07.506527,,,,,,f,,{},34YB12FSQ0C21RHN52LPAPSIUDSMG0,AssignmentAccepted
587,2019-09-27 19:30:52.644399,,,,,,f,,{},3NS0A6KXC6W20YG6KRBJIROR9HZGZ0,AssignmentAccepted
590,2019-09-27 19:32:31.215278,,,,,,f,,{},3YT88D1N0AM6HR5WPB1PCIB513TK3M,AssignmentAccepted
593,2019-09-27 19:33:28.165847,,,,,,f,,{},34YB12FSQ0C21RHN52LPAPSIUDSMG0,AssignmentReturned
596,2019-09-27 19:34:02.479369,,,,,,f,,{},3DI28L7YXC27LOZ76LC3QUJ3JMC1EK,AssignmentAccepted
599,2019-09-27 19:35:09.582457,,,,,,f,,{},39GHHAVOMHFWO3II746WL83Y0FTJ4D,AssignmentAccepted
567,2019-09-27 19:24:39.315124,,,,,,f,,{},3WMOAN2SRDLR16SI6YZBN5KSMIQNVQ,AssignmentSubmitted
570,2019-09-27 19:26:44.40028,,,,,,f,,{},3L70J4KAZIAYN6Y769UCVDULN4NDAX,AssignmentReturned
573,2019-09-27 19:27:23.102797,,,,,,f,,{},3KWTYT0872RKFCAIOU1J6FM44ZO5LZ,AssignmentReturned
577,2019-09-27 19:28:18.349263,,,,,,f,,{},3JZQSN0I3SYWVHP6JFHCFZ89XCGGFN,AssignmentAccepted
580,2019-09-27 19:28:44.48164,,,,,,f,,{},3KGTPGBS6Z9VZ5EPFPRMZVFBXGSU2J,AssignmentAccepted
583,2019-09-27 19:30:01.128389,,,,,,f,,{},34YB12FSQ0C21RHN52LPAPSIUDSMG0,AssignmentReturned
586,2019-09-27 19:30:29.541893,,,,,,f,,{},3G5W44VEU967B3HKKQ89VC0E58XGKP,AssignmentReturned
589,2019-09-27 19:32:24.454541,,,,,,f,,{},3YT88D1N0AM6HR5WPB1PCIB513TK3M,AssignmentReturned
594,2019-09-27 19:33:28.234706,,,,,,f,,{},3YT88D1N0AM6HR5WPB1PCIB513TK3M,AssignmentAccepted
597,2019-09-27 19:34:27.418046,,,,,,f,,{},3AZHRG4CU68441YSLIR7TYWWN5O03X,AssignmentReturned
601,2019-09-27 19:35:12.743847,,,,,,f,,{},3L6L49WXW2LOH43XI222KYKTIEY54D,AssignmentReturned
569,2019-09-27 19:26:04.568148,,,,,,f,,{},3AZHRG4CU68441YSLIR7TYWWN5O03X,AssignmentAccepted
572,2019-09-27 19:27:06.599905,,,,,,f,,{},3L70J4KAZIAYN6Y769UCVDULN4NDAX,AssignmentAccepted
574,2019-09-27 19:27:24.755038,,,,,,f,,"{""feedback"": ""The form went from the directions to this error page."", ""error_text"": ""There has been an error and so you are unable to continue, sorry!"", ""error_type"": ""default"", ""request_data"": {""data"": ""{}"", ""route"": ""/node/68"", ""hit_id"": ""39HYCOOPKP9X2N92DAEFGKUXMGRMDI"", ""method"": ""post"", ""worker_id"": ""A1KFPQP25W18UC"", ""participant_id"": null}}",3JZQSN0I3SYWVHP6JFHCFZ89XCGGFN,ExperimentError
576,2019-09-27 19:28:03.068822,,,,,,f,,{},3KGTPGBS6Z9VZ5EPFPRMZVFBXGSU2J,AssignmentAccepted
579,2019-09-27 19:28:34.074738,,,,,,f,,{},34YB12FSQ0C21RHN52LPAPSIUDSMG0,AssignmentReturned
582,2019-09-27 19:29:53.485001,,,,,,f,,{},3WSELTNVR5Q54VU4SZUR0HC7QQBATD,AssignmentSubmitted
585,2019-09-27 19:30:29.543748,,,,,,f,,{},3G5W44VEU967B3HKKQ89VC0E58XGKP,AssignmentAccepted
588,2019-09-27 19:30:52.652486,,,,,,f,,{},3NS0A6KXC6W20YG6KRBJIROR9HZGZ0,AssignmentReturned
591,2019-09-27 19:32:35.22255,,,,,,f,,"{""feedback"": ""I read the initial instructions (about reading a news story and receiving a bonus based on the number of words in the article I'd be assigned to read) and clicked to continue with the survey."", ""error_text"": ""There has been an error and so you are unable to continue, sorry!"", ""error_type"": ""default"", ""request_data"": {""data"": ""{}"", ""route"": ""/node/70"", ""hit_id"": ""39HYCOOPKP9X2N92DAEFGKUXMGRMDI"", ""method"": ""post"", ""worker_id"": ""A4CHLWPHZIP7Y"", ""participant_id"": null}}",3FIUS151DXQ29HL1UZNUXK8LYRGGGM,ExperimentError
592,2019-09-27 19:32:49.52898,,,,,,f,,{},3YT88D1N0AM6HR5WPB1PCIB513TK3M,AssignmentReturned
595,2019-09-27 19:33:51.254119,,,,,,f,,{},3DI28L7YXC27LOZ76LC3QUJ3JMC1EK,AssignmentAbandoned
598,2019-09-27 19:34:46.407891,,,,,,f,,{},3L6L49WXW2LOH43XI222KYKTIEY54D,AssignmentAccepted
600,2019-09-27 19:35:12.749382,,,,,,f,,{},3L6L49WXW2LOH43XI222KYKTIEY54D,AssignmentAccepted
602,2019-09-27 19:36:02.589987,,,,,,f,,{},3HSYG7LRBLMCDPD3AHTOT4S7CPFKKX,AssignmentReturned
603,2019-09-27 19:36:12.826002,,,,,,f,,{},3HSYG7LRBLMCDPD3AHTOT4S7CPFKKX,AssignmentAccepted
604,2019-09-27 19:36:19.653688,,,,,,f,,{},39GHHAVOMHFWO3II746WL83Y0FTJ4D,AssignmentAccepted
605,2019-09-27 19:36:19.752848,,,,,,f,,{},39GHHAVOMHFWO3II746WL83Y0FTJ4D,AssignmentReturned
606,2019-09-27 19:36:37.341306,,,,,,f,,"{""feedback"": ""I click the link to read the story and this error message popped up."", ""error_text"": ""There has been an error and so you are unable to continue, sorry!"", ""error_type"": ""default"", ""request_data"": {""data"": ""{}"", ""route"": ""/node/71"", ""hit_id"": ""39HYCOOPKP9X2N92DAEFGKUXMGRMDI"", ""method"": ""post"", ""worker_id"": ""A1N7GHHBH8GMVZ"", ""participant_id"": null}}",3MRNMEIQW7UFJPPB30J24RAWHGMLDN,ExperimentError
607,2019-09-27 19:36:38.347732,,,,,,f,,{},3YT88D1N0AM6HR5WPB1PCIB513TK3M,AssignmentReturned
608,2019-09-27 19:37:06.554175,,,,,,f,,{},333U7HK6IB39OZ1B0F7POCX4DREDJA,AssignmentAbandoned
609,2019-09-27 19:37:07.091979,,,,,,f,,{},39GHHAVOMHFWO3II746WL83Y0FTJ4D,AssignmentReturned
610,2019-09-27 19:37:15.811576,,,,,,f,,{},333U7HK6IB39OZ1B0F7POCX4DREDJA,AssignmentAccepted
611,2019-09-27 19:37:22.585565,,,,,,f,,{},3L6L49WXW2LOH43XI222KYKTIEY54D,AssignmentReturned
